date,ilosc,articles,customers,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,quarter_sin,quarter_cos,season_sin,season_cos,is_last_days,is_weak_month,is_saturday,is_first_days,ilosc_log,ilosc_log_std,customers_log,customers_log_std,articles_log,articles_log_std
2023-04-06,1251.302,1298,77,2023,4,6,96,14,2,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,0.9966589017541702,-0.08167639533042241,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,7.1327387366301185,1.2557738010574802,4.356708826689592,0.779945222966367,7.1693500166706,0.9210174331225652
2023-04-07,144.092,449,55,2023,4,7,97,14,2,2,0.8660254037844387,-0.4999999999999998,0.9945218953682733,0.10452846326765346,0.9951053111006976,-0.09882013873287143,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,4.97736802398011,-0.8271843532400986,4.02535169073515,-0.07751478152533213,6.1092475827643655,-0.5333949463498198
2023-04-11,137.683,496,57,2023,4,11,101,15,2,2,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0.9859481499638304,-0.16705162550211924,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,4.932190753118176,-0.87084383333718,4.060443010546419,0.013291783289761256,6.208590026096629,-0.39710162716831005
2023-04-12,263.432,639,66,2023,4,12,102,15,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.9829265519799822,-0.18399835165768005,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.5775841293984705,-0.2471333096844546,4.204692619390966,0.3865696059975739,6.461468176353717,-0.050164293125250684
2023-04-13,250.835,668,57,2023,4,13,103,15,2,2,0.8660254037844387,-0.4999999999999998,0.40673664307580004,-0.913545457642601,0.9796136916454901,-0.20089055513063506,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.528774111156471,-0.29430349016054774,4.060443010546419,0.013291783289761256,6.505784060128229,0.010635086168137273
2023-04-14,132.6,458,57,2023,4,14,104,15,2,2,0.8660254037844387,-0.4999999999999998,0.20791169081775931,-0.9781476007338057,0.9760105506323683,-0.21772323039653177,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,4.894850261102546,-0.9069298216420933,4.060443010546419,0.013291783289761256,6.129050210060545,-0.506226641321488
2023-04-17,130.39,369,42,2023,4,17,107,16,2,2,0.8660254037844387,-0.4999999999999998,-0.4067366430758002,-0.9135454576426009,0.9634705485641488,-0.2678143051621742,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,4.87816999965373,-0.923049687425139,3.7612001156935624,-0.7610655071472182,5.91350300563827,-0.8019476136026918
2023-04-18,226.304,588,61,2023,4,18,108,16,2,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.9587178169872964,-0.2843591872810034,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.42628832859191,-0.3933461259537927,4.127134385045092,0.18587049089016647,6.3784261836515865,-0.16409413456236346
2023-04-19,299.455,764,59,2023,4,19,109,16,2,2,0.8660254037844387,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,0.9536809966304457,-0.30081980763566735,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.705297992345576,-0.12371016457015317,4.0943445622221,0.10101955944998849,6.639875833826536,0.1946029079696643
2023-04-20,397.358,862,41,2023,4,20,110,16,2,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.9483615800121715,-0.3171912885891061,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.98735109846644,0.1488669906687622,3.7376696182833684,-0.821955882593398,6.760414691083428,0.35997674411480873
2023-04-21,158.899,520,62,2023,4,21,111,16,2,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951535,-0.30901699437494756,0.9427611433904207,-0.3334687789181868,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.07454236591166,-0.7332747131364884,4.143134726391533,0.22727491914631315,6.255750041753367,-0.3324002281397912
2023-04-24,225.862,512,60,2023,4,24,114,17,2,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,0.9242907221930933,-0.3816892202666588,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.42434190310191,-0.39522715867931546,4.110873864173311,0.1437927904670463,6.240275845170769,-0.3536301228672188
2023-04-25,2268.123,1255,83,2023,4,25,115,17,2,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9175836260593937,-0.39754281428255595,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,7.727148692213192,1.8302137601377233,4.430816798843313,0.971716020214378,7.135687347028144,0.8748337796489356
2023-04-26,6132.75,4344,61,2023,4,26,116,17,2,2,0.8660254037844387,-0.4999999999999998,-0.743144825477394,0.6691306063588585,0.9106046300942162,-0.4132786077829042,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,8.721561587404112,2.7912180257240924,4.127134385045092,0.18587049089016647,8.376781037699493,2.5775579410738287
2023-04-27,173.927,596,55,2023,4,27,117,17,2,2,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,0.8090169943749473,0.9033558023246845,-0.4288919379124835,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.164368744038087,-0.6464661721781609,4.02535169073515,-0.07751478152533213,6.391917113392602,-0.14558519184290833
2023-04-28,1388.985,1746,110,2023,4,28,118,17,2,2,0.8660254037844387,-0.4999999999999998,-0.40673664307580015,0.913545457642601,0.895839290734909,-0.4443781781046132,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1,0,0,0,7.2370482346996035,1.356578882197043,4.709530201312334,1.692948700611039,7.465655310134056,1.327534834774495
2023-05-02,103.649,332,36,2023,5,2,122,18,2,2,0.49999999999999994,-0.8660254037844387,0.40673664307580015,0.9135454576426009,0.8631421280499114,-0.5049610547215204,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,1,4.650611893184624,-1.1429626753229707,3.6109179126442243,-1.1499540039364493,5.808142489980444,-0.9464974546172913
2023-05-04,164.203,566,53,2023,5,4,124,18,2,2,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588582,0.8452490573530633,-0.5343725582809786,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,1,5.1071750207282856,-0.7017383959508956,3.9889840465642745,-0.17162411840226158,6.340359303727752,-0.21632016446129226
2023-05-05,204.64600000000002,534,63,2023,5,5,125,18,2,2,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8359254794186372,-0.548842958284719,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,1,5.326156243964537,-0.4901141394362464,4.1588830833596715,0.2680272819941556,6.282266746896006,-0.2960205133228314
2023-05-08,534.3779999999999,547,71,2023,5,8,128,19,2,2,0.49999999999999994,-0.8660254037844387,0.9945218953682734,-0.10452846326765333,0.8064799463209448,-0.5912614448635781,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.282973039468749,0.4345571176552967,4.276666119016055,0.5728169826658032,6.306275286948016,-0.26308188706571084
2023-05-09,520.013,708,68,2023,5,9,129,19,2,2,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,0.7961828637826158,-0.6050560696488488,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.255774993457425,0.4082728263323464,4.23410650459726,0.4626845508846361,6.5638555265321274,0.09030649992079666
2023-05-10,342.329,702,54,2023,5,10,130,19,2,2,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.838689171116698,0.005199559358990619,4.007333185232471,-0.12414165667850406,6.555356891810665,0.07864675917106262
2023-05-11,190.723,620,63,2023,5,11,131,19,2,2,0.49999999999999994,-0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.7748840413670407,-0.6321034111873487,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.256051621988742,-0.557863502987213,4.1588830833596715,0.2680272819941556,6.431331081933479,-0.09151101755886336
2023-05-12,228.514,762,74,2023,5,12,132,19,2,2,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.7638886127905428,-0.6453481132295501,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.435964029818692,-0.3839954928350502,4.31748811353631,0.6784529379738862,6.637258031284457,0.19101140180720363
2023-05-15,383.435,769,63,2023,5,15,135,20,2,2,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.7295575540864875,-0.6839194216246106,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.951774723939802,0.11448585196919485,4.1588830833596715,0.2680272819941556,6.646390514847729,0.20354075437251057
2023-05-16,232.27100000000002,701,77,2023,5,16,136,20,2,2,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.717676913675962,-0.6963762255968722,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.452200867829143,-0.36830415308760767,4.356708826689592,0.779945222966367,6.553933404025811,0.07669379859847814
2023-05-17,246.857,609,55,2023,5,17,137,20,2,2,0.49999999999999994,-0.8660254037844387,-0.4067366430758002,-0.9135454576426009,0.705583610107178,-0.7086266782644596,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.512851966956604,-0.30969070865635745,4.02535169073515,-0.07751478152533213,6.413458957167357,-0.11603076081758065
2023-05-18,542.7760000000001,655,64,2023,5,18,138,20,2,2,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.6932812268869777,-0.7206671495538609,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.298537397351695,0.4495985701434526,4.174387269895637,0.3081477997505523,6.486160788944089,-0.016287150422521872
2023-05-19,210.392,643,65,2023,5,19,139,20,2,2,0.49999999999999994,-0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.6807734094770161,-0.7324940716135789,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.3537142297683245,-0.46348200097898706,4.189654742026425,0.34765576653730834,6.467698726104354,-0.04161626191768734
2023-05-22,2295.969,1376,68,2023,5,22,142,21,2,2,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,0.6420547132365637,-0.766658819300159,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,7.739345706733857,1.8420009996621338,4.23410650459726,0.4626845508846361,7.227662498728654,1.0010195094035237
2023-05-23,178.347,671,62,2023,5,23,143,21,2,2,0.49999999999999994,-0.8660254037844387,-0.9945218953682734,0.10452846326765299,0.6287628145958344,-0.7775971469736269,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.189322476768417,-0.6223507934334537,4.143134726391533,0.22727491914631315,6.51025834052315,0.01677359560597038
2023-05-24,181.22,714,68,2023,5,24,144,21,2,2,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.6152845999633276,-0.7883050558305255,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.205214748285712,-0.6069924440075394,4.23410650459726,0.4626845508846361,6.5722825426940075,0.10186798326037386
2023-05-25,420.121,953,63,2023,5,25,145,21,2,2,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.6016240632249226,-0.7987793728863649,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,6.042920203314139,0.20256917720688294,4.1588830833596715,0.2680272819941556,6.860663671448287,0.4975137909215813
2023-05-26,219.674,606,58,2023,5,26,146,21,2,2,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,0.5877852522924732,-0.8090169943749473,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,5.396686499345106,-0.42195344220332337,4.07753744390572,0.057527417035292655,6.408528791059498,-0.12279472474293789
2023-05-29,1865.903,1529,61,2023,5,29,149,22,2,2,0.49999999999999994,-0.8660254037844387,-0.20791169081775898,0.9781476007338057,0.545240438540651,-0.8382797052177744,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1,0,0,0,7.53203618718398,1.6416563203568206,4.127134385045092,0.18587049089016647,7.333023014386481,1.1455693504181241
2023-05-30,3185.715,2691,64,2023,5,30,150,22,2,2,0.49999999999999994,-0.8660254037844387,-1.133107779529596e-15,1.0,0.5307300481619334,-0.8475409228928311,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1,0,0,0,8.06674588462633,2.1584017312194166,4.174387269895637,0.3081477997505523,7.898039690764619,1.9207465620246307
2023-05-31,1256.385,1982,111,2023,5,31,151,22,2,2,0.49999999999999994,-0.8660254037844387,0.2079116908177585,0.9781476007338058,0.5160623910158528,-0.8565509959010036,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,0,0,7.136789446499724,1.2596884219178583,4.718498871295094,1.7161571212824427,7.592366128519796,1.5013763211997564
2023-06-01,223.65200000000002,438,30,2023,6,1,152,22,2,3,1.2246467991473532e-16,-1.0,0.20791169081775931,0.9781476007338057,0.5012418134457758,-0.865307254363206,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,1,5.4145525382141315,-0.4046876367765249,3.4339872044851463,-1.6078014119176107,6.0844994130751715,-0.5673483108682063
2023-06-02,513.825,1038,80,2023,6,2,153,22,2,3,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,0.48627270710868997,-0.8738071036110808,0.47116142956036844,-0.8820469983479509,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,1,6.243827037091412,0.39672627752117673,4.394449154672439,0.8776066833374507,6.946013991099227,0.6146105520664884
2023-06-06,617.6949999999999,826,81,2023,6,6,157,23,2,3,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,0.42500033996955416,-0.9051931898913974,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.427612421043159,0.5743371459885935,4.406719247264253,0.9093582664702103,6.717804695023691,0.30151776526858914
2023-06-07,421.668,855,77,2023,6,7,158,23,2,3,1.2246467991473532e-16,-1.0,0.9945218953682733,0.10452846326765346,0.4093559588156213,-0.9123747579707273,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.046587000898218,0.2061127838278177,4.356708826689592,0.779945222966367,6.752270376141742,0.3488031140063834
2023-06-09,241.332,823,68,2023,6,9,160,23,2,3,1.2246467991473532e-16,-1.0,0.9510565162951536,-0.30901699437494734,0.3777079652039649,-0.9259247771938498,0.3617158544210324,-0.9322883892125132,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.4903086867869995,-0.33147661721412935,4.23410650459726,0.4626845508846361,6.714170529909472,0.2965318558299222
2023-06-12,152.048,456,53,2023,6,12,163,24,2,3,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0.3294084822245304,-0.9441875088341993,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.03075159768108,-0.7755942720102819,3.9889840465642745,-0.17162411840226158,6.124683390894205,-0.5122177188356107
2023-06-13,205.751,551,63,2023,6,13,164,24,2,3,1.2246467991473532e-16,-1.0,0.40673664307580004,-0.913545457642601,0.3131070409358269,-0.9497178427914316,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.331515170651475,-0.48493525305010055,4.1588830833596715,0.2680272819941556,6.313548046277095,-0.25310399166350905
2023-06-14,247.299,763,75,2023,6,14,165,24,2,3,1.2246467991473532e-16,-1.0,0.20791169081775931,-0.9781476007338057,0.29671281927349075,-0.9549667548552551,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.514633665119785,-0.30796886902305753,4.330733340286331,0.7127278967909132,6.638567789166521,0.192808330119844
2023-06-15,108.511,291,44,2023,6,15,166,24,2,3,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.28023067519921585,-0.9599326896597447,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,4.696025000832131,-1.0990752816921703,3.8066624897703196,-0.6434215416180763,5.676753802268282,-1.1267567652454773
2023-06-16,232.713,537,54,2023,6,16,167,24,2,3,1.2246467991473532e-16,-1.0,-0.20791169081775907,-0.9781476007338057,0.26366549272800704,-0.9646141756912435,0.24702448379080302,-0.9690092385565203,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.454093866869753,-0.3664747518785376,4.007333185232471,-0.12414165667850406,6.2878585601617845,-0.2883487995550607
2023-06-19,315.146,740,58,2023,6,19,170,25,2,3,1.2246467991473532e-16,-1.0,-0.743144825477394,-0.6691306063588585,0.21352091543979612,-0.9769384927771817,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.7562041322025355,-0.07451428448486765,4.07753744390572,0.057527417035292655,6.608000625296087,0.1508715699383721
2023-06-20,225.199,588,65,2023,6,20,171,25,2,3,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.19667288979357647,-0.980469160361632,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.421415142805758,-0.3980555905535931,4.189654742026425,0.34765576653730834,6.3784261836515865,-0.16409413456236346
2023-06-21,573.937,562,46,2023,6,21,172,25,2,3,1.2246467991473532e-16,-1.0,-0.9510565162951535,-0.30901699437494756,0.1797665857255624,-0.9837092937736097,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.354260469577253,0.5034495513196942,3.8501476017100584,-0.530894179949013,6.333279628139691,-0.22603315774250124
2023-06-22,480.675,758,50,2023,6,22,173,25,2,3,1.2246467991473532e-16,-1.0,-0.9945218953682733,-0.10452846326765423,0.16280701293851715,-0.986657932891657,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.177269612766824,0.3324049387777857,3.9318256327243257,-0.31953417818343793,6.63200177739563,0.18380006026034007
2023-06-23,889.083,1099,74,2023,6,23,174,25,2,3,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.10452846326765299,0.1457991969198751,-0.9893142039703663,0.12875063285905658,-0.9916770011139677,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,6.791314716804855,0.9258203772709472,4.31748811353631,0.6784529379738862,7.003065458786462,0.6928825739178424
2023-06-26,192.933,551,65,2023,6,26,177,26,2,3,1.2246467991473532e-16,-1.0,-0.743144825477394,0.6691306063588585,0.09453674981719912,-0.9955213724144752,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,5.267512738587802,-0.546787437910679,4.189654742026425,0.34765576653730834,6.313548046277095,-0.25310399166350905
2023-06-27,2318.511,1861,52,2023,6,27,178,26,2,3,1.2246467991473532e-16,-1.0,-0.5877852522924734,0.8090169943749473,0.07738647923346301,-0.9970011699250151,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,7.749111666581933,1.8514388590432151,3.970291913552122,-0.21999415398454464,7.529406457837013,1.4149985132447904
2023-06-28,468.52,1046,57,2023,6,28,179,26,2,3,1.2246467991473532e-16,-1.0,-0.40673664307580015,0.913545457642601,0.06021327736579302,-0.9981855344718586,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,6.151710896250079,0.30770490148513896,4.060443010546419,0.013291783289761256,6.953684210870537,0.6251337451390301
2023-06-29,2716.532,2182,84,2023,6,29,180,26,2,3,1.2246467991473532e-16,-1.0,-0.20791169081775898,0.9781476007338057,0.04302223300453059,-0.99907411510223,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,7.907479394455012,2.004486011542209,4.442651256490317,1.0023403014085257,7.688455356549944,1.633206376778473
2023-06-30,944.333,1783,121,2023,6,30,181,26,2,3,1.2246467991473532e-16,-1.0,-1.133107779529596e-15,1.0,0.02581844022713308,-0.9996666485105112,0.00860957184777772,-0.9999629369494641,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1,0,0,0,6.851537246374537,0.9840196505112184,4.804021044733257,1.9374646932748234,7.486613313139955,1.3562882627885042
2023-07-03,0.221,1,1,2023,7,3,184,27,3,3,-0.4999999999999997,-0.8660254037844388,0.5877852522924731,0.8090169943749475,-0.02581844022713239,-0.9996666485105112,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,1,0.1996701951285677,-5.444369041223809,0.6931471805599453,-8.700332232044728,0.6931471805599453,-7.964038647832174
2023-07-04,146.081,447,64,2023,7,4,185,27,3,3,-0.4999999999999997,-0.8660254037844388,0.7431448254773941,0.6691306063588582,-0.04302223300453034,-0.99907411510223,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,1,4.990983455430899,-0.8140263503971293,4.174387269895637,0.3081477997505523,6.104793232414985,-0.5395061126705825
2023-07-05,1112.735,960,59,2023,7,5,186,27,3,3,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.060213277365792774,-0.9981855344718586,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,1,7.015474510680856,1.1424492234268884,4.0943445622221,0.10101955944998849,6.8679744089702925,0.5075437906791507
2023-07-06,135.252,434,49,2023,7,6,187,27,3,3,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,-0.07738647923346322,-0.9970011699250151,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,4.914506112334702,-0.8879343349894323,3.912023005428146,-0.37077786376582506,6.075346031088684,-0.5799063351207608
2023-07-07,167.297,520,55,2023,7,7,188,27,3,3,-0.4999999999999997,-0.8660254037844388,0.9945218953682733,0.10452846326765346,-0.09453674981719933,-0.9955213724144752,-0.11165634974847528,-0.9937468790194243,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,5.125730275725944,-0.683806529531998,4.02535169073515,-0.07751478152533213,6.255750041753367,-0.3324002281397912
2023-07-10,448.63,503,49,2023,7,10,191,28,3,3,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,-0.14579919691987442,-0.9893142039703664,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,6.1084250223320495,0.2658732743250008,3.912023005428146,-0.37077786376582506,6.222576268071369,-0.3779131385659367
2023-07-11,308.958,592,64,2023,7,11,192,28,3,3,-0.4999999999999997,-0.8660254037844388,0.7431448254773945,-0.6691306063588579,-0.16280701293851646,-0.9866579328916572,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,5.736436804429456,-0.09361750247514347,4.174387269895637,0.3081477997505523,6.385194398997726,-0.15480845058361073
2023-07-12,550.953,1131,62,2023,7,12,193,28,3,3,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,-0.17976658572556214,-0.9837092937736098,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,6.3134628977245235,0.46402262839296393,4.143134726391533,0.22727491914631315,7.0317412587631285,0.7322244687606451
2023-07-13,347.633,890,55,2023,7,13,194,28,3,3,-0.4999999999999997,-0.8660254037844388,0.40673664307580004,-0.913545457642601,-0.19667288979357622,-0.9804691603616321,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,5.854019792977304,0.02001512849871461,4.02535169073515,-0.07751478152533213,6.792344427470809,0.40378289188864225
2023-07-14,191.828,475,52,2023,7,14,195,28,3,3,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,-0.9781476007338057,-0.2135209154397959,-0.9769384927771817,-0.23030297164060748,-0.9731189758983767,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,5.261798599847617,-0.5523096025266312,3.970291913552122,-0.21999415398454464,6.16541785423142,-0.4563318856803119
2023-07-17,215.917,674,66,2023,7,17,198,29,3,3,-0.4999999999999997,-0.8660254037844388,-0.4067366430758002,-0.9135454576426009,-0.2636654927280072,-0.9646141756912435,-0.34560961748412156,-0.9383783843964434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,5.379514791893821,-0.43854824320388497,4.204692619390966,0.3865696059975739,6.51471269087253,0.022884761926732992
